OBJECTID,ID_CD,PO_CD,CLASS_CD,SEQNO,KOR_NM,ENG_NM,DSTRC_NM,APPN_NO,CRLTS_CO,CRLTS_QY,AREA,LNM_ADRES,RDNMADR,CRLTS_SE,CRLTS_CL,SPCFC_NM,ERA_SE,PRSRV_SE,OWNER_NM,MNGR_NM,MNTRNG_YN,PROGRM_SE,ELEVATION,LONGITUDE,LATITUDE,SYMBOL_CD,INTRO
1068,170111010003,1701,1101,0003,월출산 마애여래좌상,Wolchul Mounatin Maae sedentary Buddha,천황지구,국보 제144호,1,1,0.00000000000,전남 영암군 영암읍 회문리 산26-8,미변환 지번주소,종교신앙유적,불상,자연보존지구,통일신라,1,국유,영암군,1,2,541.76000000000,126.69069000000,34.76371100000,Y,월출산에서 두번째로 높은 구정봉 정상에서 500m 가량 떨어진 바위에 새겨져 있다. 거대한 바위를 우  묵하게 파내고 불상을 새겼는데 전체 높이는 8.6m나 된다.
1069,170111010004,1701,1101,0004,강진 무위사 극락보전,Kangjin Moowi Temple Conservation paradise,경포대지구,국보 제13호,1,1,0.00000000000,강진군 성전면 월하리 1174,전라남도 강진군 성전면 무위사로 308,종교건축,불교건축(사찰),자연환경지구,조선시대,1,무위사,무위사,0,1,29.81000000000,126.68676000000,34.73883400000,Y,고려 시대의 사찰 양식인 맞배지붕 겹처마에 주심포로 조성된 전각이다. 1983년 복원 당시에 발견된   명문을 통해 조선 초기인 1430년(세종12)에 지어졌다는 사실이 밝혀졌다. 비탈진 지세를 따라 앞쪽에   세워 지은 앞면 3칸 측면 3칸 건물이다.
1070,170111020001,1701,1102,0001,강진 무위사 아미타여래삼존좌상,Kangjin Moowi Temple Amitabha Triad sedentary,경포대지구,보물 제1312호,1,3,0.00000000000,전남 강진군 성전면 월하리 1174,전라남도 강진군 성전면 무위사로 308,종교신앙유적,불상,자연환경지구,조선시대,1,무위사,무위사,0,2,29.81000000000,126.68678000000,34.73879200000,Y,나무로 만든 조선시대 좌불상인 아미타여래삼존좌상은 아미타불상을 중심으로 그 왼쪽에는 관음보살상을 두고 오른쪽에는 지장보살상을 모셔두었다.
1071,170111020002,1701,1102,0002,영암 도갑사 목조문수보현동자상,Yeongam Dogab Temple Wooden moonsoobohyun child c*,도갑지구,보물 제1134호,1,2,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,종교신앙유적,불상,자연환경지구,조선시대,1,도갑사,도갑사,0,2,91.00000000000,126.66231000000,34.75335600000,Y,도갑사 해탈문 뒤쪽 좌우칸에 있는 목조동자상이다. 사자와 코끼리를 타고 있는 유일한 목조상이다. 동물과 앉아있는 동자상의 높이는 약 1.8m이다. 앉은 높이가 1.1m 안팎으로 크기는 물론이고 조각 기법도 두 동자상이 거의 동일하다.
1072,170111020003,1701,1102,0003,월출산 용암사지삼층석탑,Wolchul Mounatin Yongam Temple place Stone pagoda,도갑지구,보물 제1283호,1,1,0.00000000000,전남 영암군 영암읍 회문리 산26-8,미변환 지번주소,종교신앙유적,불탑,자연보존지구,고려시대,1,국유(산림청),영암군,1,2,600.18000000000,126.69042000000,34.76283300000,Y,용암사지는 해발 804m의 구정봉 아래에 있는 절터로서 약 300평 규모이다. 절터 여기저기에 수많은 기와편과 주초석이 남아 있는데 1955년 ‘용암사’라 새겨진 기와가 출토되면서 이곳이 ‘동국여지승람’에 기록된 용암사임을 알게 되었다.
1073,170111020004,1701,1102,0004,도갑사 도선수미비,Dogabsa dosunsoomi monument,도갑지구,보물 제1395호,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,비갈,"묘비,신도비",자연보존지구,조선시대,1,도갑사,도갑사,0,2,125.55000000000,126.66532000000,34.75454100000,Y,도갑사를 창건한 도선국사와 도갑사를 중창한 수미선사 두 승려의 행적을 기록한 비이다. 대리석으로 만든 이 비석의 보존상태는 양호하며 현재는 보호각으로 보호되고 있다.
1074,170111020005,1701,1102,0005,무위사 극락전 내벽사면벽화,Moowi Temple Geukrakjeon Inside wall slope wall-p*,경포대지구,보물 제1315호,1,29,0.00000000000,전남 강진군 성전면 월하리 1174-1,미변환 지번주소,기타유형,회화,자연환경지구,조선시대,1,무위사,무위사,0,2,29.81000000000,126.68632000000,34.73854800000,Y,무위사 극락보전 안쪽 벽에 그려진 벽화로 삼존불화 아미타래영도를 포함하여 총 29점이다.  지금은 모두 해체되어 보존각에 보관­ 진열되어 있다.
1075,170111020006,1701,1102,0006,무위사 극락전백의관음도,Moowi Temple Geukrakjeon White dress Picture,경포대지구,보물 제1314호,1,1,0.00000000000,전남 강진군 성전면 월하리 1194,미변환 지번주소,기타유형,회화,자연환경지구,조선시대,1,무위사,무위사,0,1,29.81000000000,126.68677000000,34.73889500000,Y,무위사 극락전의 아미타삼존후불벽화 뒷면에 있는 그림으로서 백의관음보살이 연잎 위에 서서 일렁이는 파도를 타고 있는 모습을 담았다. 1476년(성종 7)에 그린 것으로 추정되며 아미타삼존벽화와 더불어 고려식의 조선초기 불화연구에 중요한 자료가 되고 있다.
1076,170111020007,1701,1102,0007,도갑사 오층석탑,Dogab Temple five stories pagoda,도갑지구,보물 제1433호,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,종교신앙유적,불탑,자연환경지구,고려시대,1,도갑사,도갑사,1,2,97.61000000000,126.66289000000,34.75287400000,Y,도갑사 대웅전 앞에 서 있는 고려시대초기에 만든 오층석탑인데 이중기단을 하고 있다. 본래 상층기단를 비롯한 탑신부와 상륜부만 있던 것을 2000년 목포대학교 발굴팀의 경내 발굴에서 지대석을 비롯한 하층기단을 확인함으로써 원형을 회복(2002년)할 수 있었다.
1077,170111020008,1701,1102,0008,무위사 선각대사 편광탑비,Moowi Temple Sungak saint Pyungwangtab monument,경포대지구,보물 제507호,1,1,0.00000000000,전남 강진군 성전면 월하리 1174,전라남도 강진군 성전면 무위사로 308,비갈,"묘비,신도비",자연환경지구,고려시대,1,무위사,무위사,0,2,29.81000000000,126.68638000000,34.73873500000,Y,이 탑비는 선각대사 형미를 기리기 위해 세운 탑으로 946년(고려 정종)에 건립되었다.  선각대사는 신라의 명승으로 가지산문의 시조인 보조선사의 제자로 입문하였다. 당으로 건너가 불법을  이루고 14년만에 돌아와 왕건의 청을 받아 무위갑사에 머물렀다.
1078,170111020009,1701,1102,0009,도갑사 석조여래좌상,Dogab Temple Sedentary stone Buddha,도갑지구,보물 제89호,1,1,0.00000000000,전남 영암군 군서면 도갑리 4,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,1,도갑사,도갑사,0,2,88.45000000000,126.66384000000,34.75399300000,Y,도갑사 극락전에 모셔져 있는 석조 불상으로 석가여래좌상을 새겼다. 몸체와 광배가 하나의 돌로 조각되어 있어서 마치 바위에 직접 불상을 새긴 마애불과 같은 기법을 적용했다.
1079,170111180001,1701,1118,0001,도갑사 수미왕사비,Dogab Temple Sumiwangsa monument,도갑지구,시도유형문화재 제152,1,1,0.00000000000,전남 영암군 영암읍 개신리 484-50,미변환 지번주소,비갈,"묘비,신도비",자연환경지구,조선시대,1,도갑사,도갑사,0,2,107.94000000000,126.66350000000,34.75241400000,Y,도갑사 경내에 서 있는 비석으로 영암 출신 수미왕사의 활동과 내력을 기록하고 있다. 수미는 조선시대 승려로 13세에 도갑사로 출가하였다.
1080,170111180002,1701,1118,0002,도갑사 수미왕사진영,Dogab Temple Sumiwangsajinyoung,도갑지구,시도유형문화재 제177,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,기타유형,회화,자연환경지구,조선시대,1,도갑사,도갑사,0,2,91.00000000000,126.66229000000,34.75336100000,Y,도갑사를 중건한 수미왕사의 초상화이다. 수미왕사는 세조의 왕사이며 15세기 중엽에 도갑사를 크게 중창한 승려로 생몰연대는 확실하지 않다.
1081,170111180003,1701,1118,0003,도갑사 석조,Dogab Temple Stone,도갑지구,시도유형문화재 제150,1,1,0.00000000000,전남 영암군 군서면 도갑리 6,미변환 지번주소,기타유형,공예,자연환경지구,조선시대,1,도갑사,도갑사,0,2,90.00000000000,126.66285000000,34.75273000000,Y,1682년(숙종 8)에 만든 석조이다. 석조는 돌의 속을 파내어 만든 돌그릇으로 물을 담아두거나 곡물을 씻을 때 사용했다. 도갑사의 석조는 모서리를 둥글게 다듬고 아래쪽은 둥글게 반원형으로 처리하여 작은 통나무처럼 보인다.
1082,170111180004,1701,1118,0004,도갑사 도선국사 진영,Dogab Temple Dosunkuksajinyoung,도갑지구,시도유형문화재 제176,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,기타유형,회화,자연환경지구,조선시대,1,도갑사,도갑사,0,2,91.00000000000,126.66228000000,34.75336100000,Y,통일신라말기의 유명한 승려인 도선국사(827-898)의 초상화이다. 이 진영은 장자를 들고 의자에 앉아서 약간 오른쪽을 바라보고 있는 모습을 그린 전신상이며 초상화의 윗부분에 '도선국사진영'이라는 제목이 있다.
1083,170111180005,1701,1118,0005,영암 월곡리 마애여래좌상,Yeongam Wolgokri Maae sedentary Buddha,도갑지구,시도유형문화재 제149,1,1,0.00000000000,전남 영암군 군서면 월곡리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,1,영암군,영암군,0,2,136.16000000000,126.66376000000,34.77833900000,Y,30m나 되는 높은 바위에 새긴 고려시대의 불상이다. 높이가 5.9m인 이 불상은 고려시대 대형 석불상의 유행 및 경직된 얼굴표정과 형식화된 신체표현 등으로 표현되는 지방 특유의 불상양식을 볼 수 있는 문화유산이다.
1084,170111100001,1701,1110,0001,왕인박사유적,Dr.Wangin site,도갑지구,시도기념물 제20호,1,5,0.00000000000,전남 영암군 군서면 동구림리 산 18,전라남도 영암군 군서면 왕인로 440,위인선현유적,탄생지,자연환경지구,백제,1,국유,영암군,0,2,30.00000000000,126.63202000000,34.75557700000,Y,백제 근초고왕 때의 학자인 왕인과 관련된 유적지로서 왕인 박사가 태어난 집터인 성기동과 유허비가 있다. 일본으로 건너가 백제문화를 전수하고 일본의 아스카 문화의 기반을 이루는데 중요한 역할을 하였다.
1085,170111100002,1701,1110,0002,영암 월출산,Yeongam Wolchul Mountain,천황지구 경포대지구 도갑지구,시도기념물 제3호,1,1,0.00000000000,전남 영암군 영암읍 개신리 산 89-1외,미변환 지번주소,자연유산,기타,자연보존지구,시대미상,1,국유/사유,월출산국립공원사무소,0,2,78.28000000000,126.72030000000,34.77567600000,Y,"월출산은 천황봉을 주봉으로 하여 구정봉 / 사자봉 / 도갑봉 / 주지봉 등 화강암이 만들어낸 기암절벽이 많다. 이와 같은 아름다움을 고려시대 시인 김극기는 ""월출산의 많은 기이한 모습을 실컷 들었거니 그늘지며 개고 추위와 더위가 서로 알맞도다""라고 표현하였다."
1086,170111100003,1701,1110,0003,영암 사자사 목탑지,Yeongam Lion Temple Wooden Pagoda place,천황지구,시도기념물 제197호,1,1,4039.00000000000,전남 영암군 영암읍 개신리 산89-1,미변환 지번주소,종교신앙유적,사지,자연환경지구,고려시대,2,국유,영암군,0,2,147.44000000000,126.71715000000,34.77127000000,Y,사자사(師子寺)라는 절터에 있는 다층의 목탑지 유구이다. 사자사는 발굴을 하기 이전까지 천황사라고 불렸으나 조사과정에서 발견된 ‘사자사’라는 명문기와가 출토됨으로써 본래의 사찰명을 되찾게 되었다.
1087,170111120001,1701,1112,0001,강진 월남리 마애여래불두상,Kangjin Wolnamri Maae Buddha,경포대지구,문화재자료 제207호,1,1,0.00000000000,전남 강진군 성전면 월남리 산116-2,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,1,국유,강진군,1,2,433.22000000000,126.70130000000,34.75503200000,Y,월출산국립공원 경포대 계곡에서 약간 떨어진 '칡덕골'에 있는 마애불이다. 높이 약 4m에 폭 6m 가량 되는 바위 동쪽면에 불상의 머리만 강조하여 크게 조각했다. 선각으로 사실적인 묘사를 했는데 긴 눈꼬리를 치켜 뜬 모습이며 길게 뻗은 코와 입이 새겨져 있다.
1088,170111120002,1701,1112,0002,도갑사,Dogab Temple,도갑지구,문화재자료 제79호,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,종교건축,불교건축(사찰),자연환경지구,통일신라,1,도갑사,도갑사,0,2,97.61000000000,126.66278000000,34.75283800000,Y,도갑사는 통일신라말의 승려인 도선국사와 인연이 깊다. 어린 시절을 문수사에 보냈는데 그 터에 바로 현재의 도갑사를 다시 짓고 창건했다고 전한다.
1089,170111120003,1701,1112,0003,무위사 삼층석탑,Moowi Temple third floor Stone pagoda,경포대지구,문화재자료 제76호,1,1,0.00000000000,전남 강진군 성전면 월하리 1174,전라남도 강진군 성전면 무위사로 308,종교신앙유적,불탑,자연환경지구,고려시대,1,무위사,무위사,0,2,29.81000000000,126.68657000000,34.73862300000,Y,무위사 극락전 오른쪽에 자리하고 있는 탑으로 2단의 기단부와 탑신부가 3층으로 이루어진 전형적인   통일신라의 석탑 양식이다. 기단은 각 층의 4면마다 기둥 모양을 본떠 새겼는데 아래층은 면의 모서리  (우주)와 가운데(탱주)에 위층은 모서리에만 새겼다.
1090,170111140001,1701,1114,0001,월출산 바우제,Wolchul mountain bawooje,천황지구,비지정,1,1,0.00000000000,전남 영암군 영암읍 개신리,미변환 지번주소,무형,"의식(제례,세시풍속)",자연환경지구,조선시대,2,없음,영암문화원,0,3,88.92000000000,126.71944000000,34.77456100000,Y,월출산 바우제는 신라 이래의 천황봉 제사의 전통을 잇기 위해 1980년 5월 4일 영암군 산악회가 주최가 되어 천황사 계곡 부근에서 처음 제사를 모신 이후 현재에 까지 이르고 있다. 1985년이후 용바위라 불리는 바우제단에서 지내고 있다.
1091,170111140002,1701,1114,0002,경포대 계곡 석불 입상,Gyeongpodae valley Stone Buddha,경포대지구,비지정,1,1,0.00000000000,전남 강진군 성전면 월남리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,3,없음,없음,0,3,522.00000000000,126.70544000000,34.76228800000,Y,이 석불은 경포대 월남사지 모전석탑을 지나 경포대 계곡을 향해 약 1.5km쯤 떨어진 곳의 절터 인근에 있다. 몇 개의 석축이 남아있는 이 절터에서 높이 3m가 넘는 축대 뒤편에 서 있다.
1092,170111140003,1701,1114,0003,월곡리 마애 불두상,Wolgokry Maae Buddha,도갑지구,비지정,1,1,0.00000000000,전남 영암군 군서면 월곡리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,3,없음,없음,0,3,136.16000000000,126.66376000000,34.77833600000,Y,"이 불두상은 월곡리 마애여래좌상에서 약 20m 우측으로 떨어진 바위에 얼굴만 새겨 놓았다. 얼굴 높이는 약 2m로, 긴 실눈썹과 음각으로 그 형태만 드러낸 눈, 넓적하고 큰 코, 금방 웃음이 나올 듯한 입모습과 두툼한 턱을 표현했다."
1093,170111140004,1701,1114,0004,강진 월하리 요지,Kangjin Wolhari important place,경포대지구,비지정,1,46,0.00000000000,전남 강진군 성전면 월하리,미변환 지번주소,유물산포지,유물산포지,자연환경지구,고려시대,2,국유,농어촌공사 강진완도,0,3,29.81000000000,126.68024000000,34.73728500000,Y,강진군 성전면 월하리 성전저수지의 동북쪽 가장자리에 있다. 고려~조선시대의 다양한 가마터(=요지)를 2007년 확인했다.
1094,170111140005,1701,1114,0005,용암사지 부도군,Yongam Temple Place Budogun,도갑지구,비지정,1,2,0.00000000000,전남 영암군 군서면,미변환 지번주소,종교신앙유적,부도,자연보존지구,조선시대,3,없음,없음,0,3,620.03000000000,126.69046000000,34.76365700000,Y,"용암사지 부도 2기는 절터를 앞두고 약 50m 쯤 떨어져 있다. 뒷쪽에 축대를 일부 쌓고 그 앞에다 2기의 부도를 두었다. 2기 모두 석종형 부도인데, 조선시대 후기에 조성한 것으로 보고 있다."
1095,170111140006,1701,1114,0006,사자봉 해주최씨묘앞 석탑편,Lion Peaks Pagoda front haeju choi's cemetery,천황지구,비지정,1,3,0.00000000000,전남 영암군 영암읍 개신리,미변환 지번주소,종교신앙유적,불탑,자연환경지구,고려시대,3,없음,없음,0,3,219.99000000000,126.71655000000,34.76690300000,Y,"이 석탑편은 사자봉을 우측으로 보면서 영암과 강진의 경계선인 산등성이를 타고 약 2km쯤 오른 지점에 있으며, 행정구역상으로는 강진군 성전면 월남리에 속한다. 이곳에 해주최씨묘가 있으며 그 50m 아래에 고려시대 초기의 석탑재와 사지가 있다."
1096,170111140007,1701,1114,0007,무위사 부도,Moowi Temple Boodo,경포대지구,비지정,1,1,0.00000000000,전남 강진군 성전면 월하리,미변환 지번주소,종교신앙유적,부도,자연환경지구,조선시대,2,무위사,무위사,0,2,29.81000000000,126.68636000000,34.73780500000,Y,"무위사 입구에서 좌측 개울을 건너면 숲 속에 전체높이 169cm 가량의 부도가 있다. 사각형하대석(가로 94cm, 높이33cm)에 8각형의 복련석과 탑신, 8작지붕형의 옥개석으로 구성된 조선시대 후기의 부도로 추정된다."
1097,170111140008,1701,1114,0008,무위사 석불입상,Moowi Temple Stone Buddha,경포대지구,비지정,1,1,0.00000000000,전남 강진군 성전면 월하리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,2,무위사,무위사,0,2,29.81000000000,126.68678000000,34.73906000000,Y,"이 석불은 현재 무위사 미륵전에 봉안되어 있으나, 원래는 근처인 성전면 수양리 수암마을 근처에 쓰러져 있던 것을 마을 주민들이 최근에 무위사로 옮겨왔다고 한다. 전체높이는 218cm이다."
1098,170111140009,1701,1114,0009,산성대 석각,Sansungdae Stone carvings,천황지구,비지정,1,1,0.00000000000,전남 영암군 영암읍 회문리,미변환 지번주소,예술관련유적,각석,자연보존지구,조선시대,2,없음,없음,0,3,434.80000000000,126.70047000000,34.77861800000,Y,"월출산 탐방로 정상에 새겨진 조선시대 금석문이다. 과거 월출산을 들어가는 등정의 입구를 보여주는 역사적 자료로서 그 가치가 크다. 길이는 세로가 약 50cm, 가로는 약 15cm 정도이며 산성대 정상 약 200미터 아래에 있다."
1099,170111140010,1701,1114,0010,도갑사 상견성암 석각,Dogab Temple Sangkyunsung rock Stone carvings,도갑지구,비지정,1,1,0.00000000000,전남 영암군 군서면 도갑리,미변환 지번주소,예술관련유적,각석,자연환경지구,조선시대,3,도갑사,도갑사,0,3,479.87000000000,126.68303000000,34.75939700000,Y,"도갑사에서 뒤쪽 계곡을 따라 노적봉 방향으로 약 1시간 거리에 떨어져 있는 상견성암에 있는 석각이다. 이 석각은 높이 약 3m, 너비 약 1m의 거대한 바위에 새겨져 있다."
1100,170111140011,1701,1114,0011,천황사 부도편,Chunhwang Temple boodopyun,천황지구,비지정,1,1,0.00000000000,전남 영암군 영암읍 개신리,미변환 지번주소,종교신앙유적,부도,자연환경지구,고려시대,3,천황사,천황사,0,2,149.30000000000,126.71658000000,34.77168900000,Y,부도의 하대석으로 추정되는 이 석재편은 1985년 조사에서 천황사 법당 마당가의 나무뿌리 속에 파묻혀 있었던 것을 옮겨 놓은 것이다. 8각형으로 면마다 정교한 안상을 새기고 그 위에다 복련(伏蓮)을 새겼다.
1101,170111140012,1701,1114,0012,경포대석각(금릉경포대),Gyeongpodae Stone carvings (Keumreung Gyeongpodae),경포대지구,비지정,1,1,0.00000000000,전라남도 강진군 성전면 월남리,미변환 지번주소,예술관련유적,각석,자연환경지구,일제강점기,2,없음,없음,0,2,204.16000000000,126.70878000000,34.74910200000,Y,월출산 경포대 계곡에 새겨진 조선시대의 금석문이다.경포대의 동쪽 변두리에 넓고도 전망이 탁 트이되 사람의 키로 수십배나 될 크나큰 바위가 골짜기의 벼랑에 버티고 있다. 원주이씨28세(世)이장흠이 '금릉경포대'라고 다섯 자를 크게 써놓앗다.
1102,170111140013,1701,1114,0013,경포대석각(긍촌거사 이건영),Gyeongpodae Stone carvings (Geungchongusa Lee gun*,경포대지구,비지정,1,1,0.00000000000,전라남도 강진군 성전면 월남리,미변환 지번주소,예술관련유적,각석,자연환경지구,일제강점기,2,없음,없음,0,2,239.25000000000,126.70875000000,34.74915200000,Y,월출산 경포대 계곡에 새겨진 조선시대 금석문이다. 경포대 계곡 이름을 밝히는 자료로 알려졌으며 월남리 씨족사회의 역사 자료로 귀중하다. 월남마을 원주이씨들이 경포대 계곡에 유난히 애착을 갖고 자주 경포대를 찾았다고 전해진다.
1103,170111140014,1701,1114,0014,경포대석각(성균박사 청원이금),Gyeongpodae Stone carvings (Sungkyun Dr.Chungwon *,경포대지구,비지정,1,1,0.00000000000,전라남도 강진군 성전면 월남리,미변환 지번주소,예술관련유적,각석,자연환경지구,일제강점기,2,없음,없음,0,2,239.25000000000,126.70875000000,34.74915000000,Y,"월출산 경포대 계곡에 있는 조선시대 금석문이다. 경포대라는 계곡명을 보여주는 1차 자료로 알려져 있으며, 월남리 씨족사회의 역사자료로 귀중하다."
1104,170111140015,1701,1114,0015,누릿재양면석불,Nuritjae both sides Stone Buddha,경포대지구,비지정,1,1,0.00000000000,전라남도 강진군 성전면 월남리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,3,없음,없음,0,3,198.32000000000,126.71934000000,34.76543200000,Y,"829번 국도에서 월출산 천황봉 방면으로 계곡을 따라 들어가는 누릿재에 있는 석불이다. 누릿재는 과거 영암과 강진을 잇는 도로인데, 이 석불은 누릿재 산등성이에서 사자봉이 바라다 보이는 왼편의 정상 바로 아래에 위치하고 있다."
1105,170111140016,1701,1114,0016,용암사지 삼층석탑(동탑),Yongam Temple Place third floor Stone Pagoda,도갑지구,비지정,1,1,0.00000000000,전라남도 영암군 영암읍 회문리 산62-3,미변환 지번주소,종교신앙유적,불탑,자연보존지구,고려시대,2,없음,없음,0,2,647.23000000000,126.69157000000,34.76312400000,Y,국보 제144호인 월출산 마애여래좌상에서 150m 떨어진 산등성이에서 마애여래좌상을 마주보고 서있다. 높이 1.8m의 길쭉한 자연암반을 기단으로 삼고 있으며 탑의 높이는 2.4m(전체 높이 4.2m)이다.
1106,170111140017,1701,1114,0017,월출산동석,Wolchul Mountain Soapstone,도갑지구,비지정,1,1,0.00000000000,전라남도 영암군 영암읍 회문리,미변환 지번주소,예술관련유적,각석,자연보존지구,통일신라,3,없음,없음,0,2,648.87000000000,126.69505000000,34.76183100000,Y,월출산에는 예로부터 신령스러운 동석(움직이는 돌)이 세 개가 있다고 전해 오는데 현재 기록된 것으로는 구정봉 아래에 있는 바위에 새김글이 유일하다. 글을 새긴 시기는 정확하게 알 수 없으나 월출산의 전설 및 영암이라는 지명을 뒷받침하는 자료로 그 가치가 크다.
1107,170111140018,1701,1114,0018,도갑사 삼층석탑,Dogabsa  third floor Stone Pagoda,도갑지구,비지정,1,1,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,종교신앙유적,불탑,자연환경지구,고려시대,2,도갑사,도갑사,0,2,87.40000000000,126.66333000000,34.75321600000,Y,"도갑사 삼층석탑은 고려시대에 만든 높이 2.55미터의 탑이다. 원래 탑이 놓인 곳은 대웅보전 앞이었다. 그러나 2006년에 도갑사를 발굴하면서 이 탑의 지대석이 대웅보전 뒤편에서 출토되었고, 원래의 위치인 이곳에다 옮겨 세웠다."
1108,170111140019,1701,1114,0019,칠치폭포 마애불,Chilci Waterfall Buddha,천황지구,비지정,1,1,0.00000000000,전남 영암군 영암읍 개신리,미변환 지번주소,종교신앙유적,불상,자연환경지구,고려시대,2,없음,없음,0,3,121.68000000000,126.72182000000,34.76974300000,Y,월출산의 칠치폭포 상단에 있는 마애불이다. 이 마애불은 머리가 신체부분에 비해 너무 비대한 편이며 하단에 연화대좌를 갖춘 좌상으로 그 주위에는 화염문이 희미하게 조각되어 있다.
1109,170111140020,1701,1114,0020,경포대 삼존암마애불,Gyeongpodae sanjon rock Maae Buddha,경포대지구,비지정,1,1,0.00000000000,전남 강진군 성전면 월남리,미변환 지번주소,종교신앙유적,불상,자연보존지구,통일신라,2,없음,없음,0,2,656.24000000000,126.70819000000,34.76503300000,Y,경포대 계곡 오른쪽 능선에 위치한 마애불이다. 이 마애삼존불입상은 본존과 양 옆으로 협시보살을 갖춘 형태의 입상이다.
1110,170111140021,1701,1114,0021,도갑사 부도군,Dogabsa Boodogun,도갑지구,비지정,1,11,0.00000000000,전남 영암군 군서면 도갑리 8,전라남도 영암군 군서면 도갑사로 306,종교신앙유적,부도,자연환경지구,조선시대,2,도갑사,도갑사,0,1,100.80000000000,126.66492000000,34.75483300000,Y,도갑사 부도전은 미륵전과 계곡 사이의 도선수미비 옆에 있다. 늘 양지바른 곳이어서 한겨울에도 따뜻해 도갑사 내에서도 명당으로 손꼽히는 장소이다. 월출산 자락에 흩어져 있던 부도 11기를 모아서 부도전을 만들었다.
1111,110111040001,1101,1104,0001,안면도 꽃지 할미 할아비 바위,Anmyeon Island Kkotji Grandma Grandpa Rock,안면도지구,명승 제69호,1,1,10526.00000000000,태안군 안면읍 승언리,미변환 지번주소,자연유산,명승,자연환경지구,선사시대,1,국공유,태안군,0,2,4.80000000000,126.33073000000,36.50167900000,Y,안면읍 소재지에서 북쪽으로 1㎞ 정도 올라가면 승언리 장문이라는 마을이 나온다. 이곳에서 서쪽의 방포해수욕장으로 가는 길을 따라서 1.2㎞ 정도 들어가면 도로의 좌측에 할미 바위가 있다.
1112,110111140001,1101,1114,0001,몽산리(몽대)의 지명유래,Mongsanri Named derived,몽산포지구,비지정,1,1,0.00000000000,태안군 남면 몽산리,미변환 지번주소,무형,"설화(전설,민담)",자연환경지구,조선시대,2,없음,지역주민,0,3,1.83000000000,126.27389000000,36.67250000000,Y,"남면 몽산리란 지명은 꿈에서 얻은 집터 ""몽대(夢垈)""에서 유래되었다. 행정명은 몽산리로 바뀌었으나 주민들은 여전히 몽대라고 하며, 몽산포해수욕장 서쪽의 작은 포구를 가리켜 몽대라고 부르기도 한다."
1113,110111140002,1101,1114,0002,용낭굴 이야기,The fable of The Yongnang cave,학암포지구,비지정,1,1,0.00000000000,태안군 원북면 방갈리,미변환 지번주소,무형,"설화(전설,민담)",자연환경지구,조선시대,2,없음,지역주민,0,3,0.00000000000,126.20250000000,36.90305600000,Y,용낭굴은 원북면 방갈리 2구 가시내(開市內)의 학암포에 있다. 학암포는 대분점도와 소분점도 두 개의 섬이 있는데 용낭굴은 대분점의 학암(학처럼 보이는 돌) 밑에 있다.
1114,110111140003,1101,1114,0003,파도리 당제,Padori Dangje,연포지구,비지정,1,1,0.00000000000,태안군 소원면 파도리,미변환 지번주소,무형,"의식(제례,세시풍속)",자연환경지구,시대미상,2,무,마을공동,0,3,0.00000000000,126.13389000000,36.73888900000,Y,파도리 당제는 산신을 신주로 삼고 당산의 상이 아닌 평평한 땅 위에 백지를 깔고 제물을 진설하고 메(신위에 올리는 밥)도 지은 솥 그대로 올리는 것이 특징이다.
1115,110111140004,1101,1114,0004,별주부마을 용왕제,Byuljuboo Village Yongwangje,몽산포지구,비지정,1,1,0.00000000000,태안군 원청리,미변환 지번주소,무형,"의식(제례,세시풍속)",자연환경지구,시대미상,1,무,마을공동,0,2,5.00000000000,126.30111000000,36.63555600000,Y,태안은 삼면이 바다이고 주민들은 해산물과 해조류를 수확하며 살아왔다. 그러기에 바다를 소중히 여기고 작업의 안전과 개인의 구복을 위해서 용왕의 보살핌을 기원하며 음력 정월 십사일에 원청리 별주부 마을 내 자라바위 앞에서 용왕제를 올린다.
